ID; Name; link  
676;STORM — A decentralized micro-task marketplace economy.;http://stormtoken.com/
677;CPROP — End-to-end blockchain solution for the real estate industry.;http://cprop.io/
678;PRIME-EX — A new, decentralized way to fund real estate development.;https://prime-ex.com/
679;LEGACY — Transfer your memories and cryptos to loved ones after death.;https://legacy.network/
680;PARETO NETWORK — Incentivizing the free flow of objective information.;https://pareto.network/
681;ETCH — Shared financial ledger for the construction industry.;https://etch.work/
682;ERACHAIN — A next generation blockchain platform.;http://erachain.org/
683;NEUFUND — A tokenized venture capital (VC) fund.;https://neufund.org/commit/
684;X8 — A new store of value for crypto investors.;https://x8currency.com/
685;DEEPSEE CURRENTSEE — Community driven content platform.;http://www.deepsee.io/
686;MONKEY CAPITAL — A decentralized hedge fund.;https://www.monkey.capital/
687;TKON — Decentralized cloud storage platform.;https://www.thekingof.net/tkon-coin
688;NEW DUBRAVA — A blockchain project to build a new satellite city.;http://ramo.city/
689;HARBOUR — A community governed DAO for Ethereum tokens.;https://harbour.tokenate.io/
690;ACUMEN (PRE-SALE) — A decentralized, global patent system.;https://acumen.network/
691;DIT WEALTH CHAIN — A new investment service based on blockchain.;http://www.ditfin.com/
692;BITS.ESTATE — A decentralized real estate investment platform.;https://www.bits.estate/
693;DETHER — Buy and sell ETH worldwide with cash.;https://dether.io/
694;OFO COIN — A cryptocurrency for the content ecosystem.;http://www.ofoco.in/
695;RADJAV — Decentralized datacenter, smart contracts, and JavaScript language.;https://radjav.com/
696;OMEGA ONE — A cheaper and safer way to trade cryptocurrencies.;https://omega.one/
697;UJO — A modern music supply chain built on Ethereum.;https://ujomusic.com/
698;SWAP — ERC-20 token trading ecosystem built on Ethereum.;https://swap.tech/
699;PILLAR — Next-gen, open source crypto wallet.;https://pillarproject.io/
700;AUTORIA — An ERC-20 token that implements automatic mining.;http://autoria.io/
701;ORC NETWORK — Anonymous cloud storage coordinated over Tor.;https://orc.network/
702;INTERNET OF AGREEMENTS — Legally binding smart contracts on the blockchain.;http://internetofagreements.com/
703;FINAMATRIX — Reducing inherent risk with cryptocurrency investments.;http://www.finamatrix.com/
704;CAT GAME — A game about a cat available on PC, PS, Xbox, iOS, and Android.;http://gameabout.cat/
705;GETGAME — A virtual and augmented reality gaming platform.;https://getgame.io/
706;FLUON — P2P asset management ecosystem.;http://fluons.org/
707;VEON — P2P code auditing platform built on Ethereum.;https://veondao.info/
708;LIVEPEER — Decentralized, live video broadcasting platform.;https://livepeer.org/
709;RIGOBLOCK — Decentralized hedge fund & social trading platform.;http://rigoblock.com/
710;DHARMA — A protocol for peer-to-peer lending.;https://dharma.io/
711;XARCADE — Blockchain video game distribution platform on NEM.;http://www.xarcade.io/
712;NAPOLEON CAPITAL — Platform for computer driven asset management.;http://napoleoncapital.com/ico/
713;ROOTSTOCK — Smart contract platform built on Bitcoin.;http://www.rsk.co/
714;HIVEMIND — Bitcoin sidechain for prediction markets.;http://bitcoinhivemind.com/
715;DYNAMIS — Peer-to-peer insurance company and platform.;http://www.dynamisapp.com/
716;BOARDROOM — Next-gen blockchain governance suite.;http://boardroom.to/
717;DDAM — Decentralized data markets built on Ethereum.;http://ddam.io/
718;ORB — Community banking / cryptocurrency management platform.;https://imagine-orb.com/
719;YOYOW — Content creation and sharing platform.;https://yoyow.org/
720;AKASHA — Social media network powered by Ethereum.;https://akasha.world/
721;CODETRACT — Ethereum tokens backed by real world assets.;https://launch.codetract.io/
722;VIRTUE POKER — P2P decentralized poker platform built on Ethereum.;https://virtue.poker/
723;CENTZ — Gift card cryptocurrency exchange by OpenLedger.;https://ico.centz.net/
724;ETHEREX — A fully decentralized cryptocurrency exchange.;https://etherex.org/
725;TRUEBIT — A scalable verification solution for blockchains.;http://www.truebit.io/
726;REIDAO — Digitizing real estate ownership on the blockchain.;http://www.reidao.io/
727;AETHER UNITED — A crowdfunded and crowd-governed eSports team.;http://aetherunited.com/
728;CRU COINS — Tokens designed to fund an art exhibition by Corp Cru.;http://crucoins.com/
729;VEGA — A decentralized, token-based investment fund.;http://www.vega.fund/
730;TOP — Decentralized video hosting using blockchain tech.;http://toprofit.top/
731;MINGO — Bringing crypto to over 2 billion mobile users through messaging and gaming.;https://mingocoin.com/?r=PT9L&utm_source=icoalert.com&utm_medium=listing
732;CRYPTOGENE — Blockchain solutions for developing countries. Built on Ethereum.;https://cryptogene.co/
733;BOOKIRA — Aiming to make the online booking process easier.;https://www.bookira.io/
734;HANDELION — Aiming to create the future of international trade.;https://www.handelion.com/
735;ZENOME — A blockchain based genomic (DNA) ecosystem.;https://zenome.io/
736;REALCOIN REALT — A tokenized real estate investment company.;http://www.rcrt.io/
737;XRONOS — The first aggregator of cryptocurrency and blockchain-technologies.;https://www.xronos.space/
738;VANILLAPLAY — A decentralized platform for video chat services.;https://www.vanillaplay.io/
739;DROPFOODS — Helping southeast Asia's unbanked market go digital.;https://www.dropfoods.com/en/ico
740;DECENTBET — A new betting platform built on top of Ethereum.;https://www.decent.bet/
741;VOTE COIN — An anonymous cryptocurrency for elections and voting.;https://votecoin.site/
742;TENSORBOX — A series of investment strategies for both bearish and bullish markets.;http://www.tensorbox.com/
743;LUXCOIN — A cryptocurrency for casinos and gamblers.;http://www.luxcoin.win/
744;SILBERPFEIL — A tokenized energy drink company.;http://silberpfeil.co/
745;BALANCE OPEN — An app to manage your money, including cryptocurrencies.;https://balancemy.money/
746;[NSFW] SEXSERVICE — Friendly, blockchain-based sex dating service.;https://sexservice.io/
747;COBINHOOD — A zero fee cryptocurrency exchange.;http://cobinhood.com/
748;NOTARY PLATFORM (NTRY) — Engaging in contracts on the go.;http://www.notary-platform.com/
749;AUTONIO — A decentralized artificial intelligence trading system.;https://auton.io/
750;CLEARPOLL — Social public opinion poll network using blockchain to secure votes and poll results.;https://www.clearpoll.io/
751;GIMLI — The decentralized eSports platform for streamers.;http://gimli.io/
752;CIRCLE — Transparent and exciting forecasting platform built on blockchain tech.;https://ico.circle-coin.com/
753;SPARKLE COIN — A cryptocurrency backed by real diamonds.;https://app.sparklecoin.com/Home/IcoLanding
754;MONCRYPT — A new crypto banking platform utilizing biometric ID.;https://moncrypt.com/
755;CHEX — A blockchain based cannabis / hemp exchange.;https://tokensale.thechex.com/
756;GOLDMINT — Blockchain platform for gold-backed cryptoassets.;https://goldmint.io/
757;ACUMEN (MAIN SALE) — A decentralized, global patent system.;https://acumen.network/
758;[NSFW] LIVE STARS — A blockchain based adult streaming platform.;http://livestars.io/
759;CRYPTOFUND — A diversified algorithmic cryptocurrency fund.;https://crypto-fund.org/index.html
760;FLYP.ME — The instant accountless exchange with 50% profit sharing.;https://flyp.me/
761;SYNCHROLIFE — Restaurant recommendation platform.;https://synchrolife.org/
762;STORIQA — A global marketplace without financial boundaries.;https://ico.storiqa.com/
763;PREMIUM TRADE — A new, open-ended cryptocurrency investment fund.;https://www.premiumtrade.info/en.php
764;SANDCOIN — An electronic option for high quality sand.;https://sandcoin.io/en
765;CHAINLINK — A fully decentralized oracle network.;http://smartcontract.com/link
766;TRIFORCE TOKENS — A comprehensive, blockchain-based video game platform.;https://triforcetokens.io/
767;DIGITAL ASSETS POWER PLAY — An algorithmic trading service.;https://www.dapowerplay.com/
768;DINNERFUL NETWORK — Aiming to make dinner available on the blockchain.;https://www.dinnerfulnetwork.com/
769;BITNAN — Aiming to create the world's best digital currency trading platform.;https://ico.bitnan.com/en/
770;GENOTIK — A series of regional cryptocurrency exchange platforms.;https://genotik.com/
771;SPHERIS — A decentralized application marketplace.;https://spheris.io/
772;BLOCKRX — The pharmaceutical blockchain of value.;https://www.blockrx.com/
773;SYNTHIUM HEALTH — Aiming to transform the healthcare supply chain.;https://tge.synthiumhealth.com/
774;SINCOIN — Digital cash + shopping app for buying and selling locally.;https://www.getsincoin.io/contribute
775;HASHRUSH — A large scale hash-powered strategy game.;https://www.hashrush.com/
776;CHANGE BANK — A truly decentralized crypto bank.;http://change-bank.com/
777;VR COIN — An eSports / cybersports league of virtual reality gamers.;http://vrcoin.info/en
778;CRYPTUM — Tokens backed by free access to high-end board games.;https://cryptum.co/
779;PLATO NETWORK — A next generation decentralized social network.;https://www.plato.network/
780;STREAMSPACE — Aiming to be the most progressive video marketplace in the world.;https://www.stream.space/
781;IBUILDAPP — The First Blockchain Mobile Advertising Marketplace;https://ibuildapp.io/
782;POPEIE — Helping non-profit associations using blockchain technology.;http://www.popeie.com/
783;SUNLIGHTCOIN — An open charitable project for Ukrainian orphans.;http://sunlightcoin.io/
784;BITJOB — Decentralized short term job marketplace for students.;https://bitjob.io/
785;TENSORBIT — A blockchain powered by machine learning.;http://tensorbit.net/
786;EVO — A crypto payment system including debit cards and ATMs.;http://evo-ico.org/
787;HIPE — A universal ecosystem for personal and business interaction.;http://ico.hipe-me.com/
788;VCB TOKEN — Using the blockchain for coupon and rebate programs.;http://cause-play.com/
789;TOTHEMOONIMUS — The world's first provider of full cycle mining services.;https://tothemoonimus.com/
790;REQUEST NETWORK — A decentralized network for payment requests on Ethereum.;https://request.network/
791;REFTOKEN — The first decentralized affiliate platform.;https://reftoken.io/
792;ECOGREENHOUSE — A greenhouse complex designed to grow organic foods.;https://www.egh.io/en/
793;BECKSANG — A unified, low-fee cryptocurrency platform;https://www.becksang.com/
794;TEAMCOIN — An immutable record of projects and their contributors.;http://teamco.in/
795;KEXCOIN — Blockchain enabled property project for all.;https://kexcoin.com/
796;STARTMINING — Industrial mining farms in Russia and Europe.;https://startmining.com/
797;ARTEMINE — The successor to Minereum, a self-mining cryptocurrency.;http://www.artemine.org/
798;ELECTRONEUM — A mobile and accessible app-based cryptocurrency.;http://electroneum.com/
799;HEROCOIN — A decentralized betting token that rewards users and the community.;https://www.herocoin.io/
800;DLS ACADEMY — A decentralized platform for learning and sharing knowledge.;http://dlsacademy.io/
801;PARAGON — Professional co-working space for cannabis related businesses.;https://paragoncoin.com/en
802;PROEMTHEUS — A decentralized email system.;https://proemthe.us/
803;HEDGE TOKEN — Managing crypto risk exposure via hedging instruments.;https://www.hedge-crypto.com/
804;FLIPCOIN — Bridging the gap between consumers and crypto.;https://www.flipcoinsale.com/
805;BMYCOIN — A personal, automated trading system for cryptocurrencies.;https://bmybit.com/
806;HORYZON — Crowdsourced mapping platform built on Ethereum.;https://horyzon.one/
807;DATABROKER DAO — A decentralized marketplace for IoT sensor data.;https://databrokerdao.com/
808;LATOKEN — Tokenize and trade real assets via crypto.;http://sale.latoken.com/
809;DOMRAIDER — Decentralized blockchain auctions in real time.;https://www.domraider.io/en/
810;REGA RISK SHARING — Reinventing insurance with Crowdsurance.;http://www.rega.life/
811;AMBROSUS — A community-driven ecosystem to assure the quality, safety & origins of products.;https://ambrosus.com/
812;CINDICATOR — Hybrid intelligence for effective asset management.;https://cindicator.com/
813;ANRYZE — A distributed computing network for speech recognition.;https://tokensale.anryze.com/index.html
814;ZONTO WORLD — A suite of software products, solutions and services.;https://ico.zonto.world/
815;SPARTA — An incubator and accelerator for tech startups.;http://spartaico.com/
816;SIOUSADA — A crypto travel portal which utilizes blockchain tech.;http://siousada.io/
817;TIES.NETWORK — Secure business deals within your professional network.;http://ties.network/?utm_source=icoalert.com&utm_medium=tracker
818;BITFLIP COIN — A new token supported by the BitFlip exchange.;https://bitflip.li/landing/ico
819;BLACKMOON CRYPTO — A new framework for tokenized investment funds.;https://blackmooncrypto.com/
820;PROPX — A token backed by real life capital assets.;https://propxico.com/ico/
821;BMCHAIN — A blockchain based reputation platform.;http://bmchain.io/?utm_source=icoalert&utm_medium=listing&utm_campaign=ico
822;HALO PLATFORM — Aiming to create the ultimate cryptocurrency platform.;https://www.haloplatform.tech/
823;MITO — Blockchain-based protocol for creating a global green finance market.;https://mito.ipci.io/
824;GOLD INVEST — A gold, copper, and emerald mine in Zambia.;https://goldmtoken.com/
825;PLUSCOIN — Connecting dots between cryptocurrency and the real world economy.;http://plus-coin.com/en/
826;ESR WALLET — Universal payment and credit service with support of popular cryptocurrencies.;https://esrwallet.io/en/
827;SIGNAL TRADING — A digital currency trading personal assistant.;https://www.signaltrading.io/
828;NOVACOOL — A new immersion cooling system for computers.;https://novacool.io/
829;ESTATE COIN — Aiming for high returns on real estate development.;https://estate-coin.com/
830;AMBERPORT — A chain of duty-free jewelry stores.;http://www.amberport.io/
831;VISO — A payment system that combines cryptocurrency and generally accepted payment cards.;https://viso.global/
832;OCEANUS FOUNDATION — A platform aiming to disrupt the shipping industry.;http://www.oceanus.tech/
833;RICH COIN — Aiming to become the most valuable cryptocurrency.;http://richcoin.io/
834;TELE2-TELEPORT — Invest in high speed internet from Europe to China across Russia.;https://tele2-teleport.io/
835;BEONE — A decentralized education platform.;https://be-one.co/
836;IMMLA — A decentralized multimodal transportation service.;http://immla.io/
837;BITCOIN LOTTERY — Peer-to-peer, open source lottery.;https://www.btclotto.co.uk/
838;SCRYPTO — A cryptocurrency social network.;https://scrypto.io/ico/
839;ASSISTIVE REALITY — Creating the most advanced enterprise Augmented Reality applications.;https://aronline.io/
840;INJOIN — A decentralized ecosystem for sharing.;https://www.injoin.in/
841;CRYSTAL CLEAR SERVICES — Platform for booking local services.;http://crystal-clear.io/
842;CRYPTO MUTUAL COIN — A decentralized cryptocurrency investment fund.;http://cryptomc.com/index.html
843;LOOKREV — A peer-to-peer decentralized marketplace.;https://lookrev.com/
844;BELRIUM — The first KYC compliant blockchain.;https://www.belrium.io/
845;BITPOKER — A fully decentralized, online poker platform.;http://www.bitpoker.io/
846;BETMASTER — A new online sports betting platform.;https://betmaster.io/
847;NARBONNE — Aiming to create a decentralized cryptocurrency bank.;http://narbonne.io/
848;RECOIN — ALERT: ReCoin charged with fraud by the United States SEC.;http://www.jdsupra.com/legalnews/sec-enforcement-action-involving-84066/
849;DIAMOND RESERVE CLUB — ALERT: DRC charged with fraud by the United States SEC.;http://www.jdsupra.com/legalnews/sec-enforcement-action-involving-84066/
850;ROSENBRIDGE DIGITAL — Decentralized funding platform.;https://www.rosenbridgedigital.org/
851;TOKENSTUB — Blockchain based ticketing marketplace.;https://tokenstub.io/
852;POWER LEDGER — A transparent, blockchain based energy marketplace.;https://powerledger.io/
853;FINSHI CAPITAL — A ventured fund formed on blockchain technology.;http://finshi.capital/
854;ICOMG — An anonymous way for anyone in any country to participate in ICOs.;http://icomg.io/
855;CENTRA — A crypto ecosystem with a debit card, marketplace, and more.;https://www.centra.tech/token-sale/
856;NINTH WONDER — Decentralized platform for travelers and souvenir collectors.;https://www.ninthwonder.world/
857;MAECENAS — A decentralized art investment platform.;https://cofound.it/en/projects/maecenas/
858;NATIVE CURRENCY — A cryptocurrency for the freelance industry.;http://nativecurrency.com/
859;COINOOR — An online marketplace for luxury goods.;http://coinoor.io/
860;RPAY — A new payment system for retail payments.;https://www.rpay.io/
861;ORIO (PRE-SALE) — A smart, multi-cryptocurrency payment platform.;https://www.orio.io/
862;SMARTLANDS (PRE-SALE) — A platform for tokenizing agricultural assets.;https://smartlands.io/
863;DECENTRALIZED ESCROW — A decentralized escrow service.;https://descrow.org/en
864;GRAFT — The self-described, "Crypto Credit Network".;https://www.graft.network/
865;EIDOO — A user friendly crypto wallet and hybrid exchange.;https://eidoo.io/#eidoo_vision
866;JNETCOIN — An international ecosystem of jewelry businesses.;http://jnet1.co/en/
867;OXYCOIN — Mobile app to buy cryptocurrency directly with FIAT.;https://oxycoin.io/
868;ZLOADR — A global blockchain publishing platform.;http://www.zloadr.com/
869;STABLE — Stable tokens aiming for very low volatility.;https://stable.foundation/
870;PLANES CLOUD — Blockchain based cloud data marketplace.;http://planescloud.io/
871;803 MINE PROJECT — The largest cryptocurrency mine in America.;http://www.803mine.com/
872;TERRAMINER — A cryptocurrency mining farm seeking investors.;http://terraminer.io/
873;UNIKRN — A fully regulated eSports betting platform.;https://unikoingold.com/
874;RELEST — A platform for real estate rental auctions.;https://ico.relest.io/
875;EVEREX — Building micro-finance and remittance services.;https://www.everex.io/
876;NAMETOKEN — An ecosystem for decentralized domain names.;https://www.nametoken.io/
877;JUST DATING SITE — A free dating site with premium features.;https://ico.justdatingsite.com/
878;MAGOS — Oracle based on artificial intelligence.;http://magos.io/
879;NWA — A crypto wealth management solution.;https://www.nwa.ltd/
880;IW WORLD EXCHANGE — Enabling Euroclear and Clearstream users to purchase cryptocurrencies.;http://www.ico.iwwexchange.com/
881;BANANACOIN — Blockchain option for investing in the production of organic bananas.;https://www.bananacoin.io/
882;LITRA — A new platform for electronic health records.;http://www.litra.site/
883;AUCOIN — A crypotcurrency backed by real gold bullion.;http://ico-pgranville.online/
884;COMBICOIN — Cryptocurrency backed by the top 30 cryptocurrencies.;https://triaconta.com/
885;F2UPHONE — A phone concept based on cloud computing and virtualization.;https://f2uphone.com/
886;BAOCHAIN — A protocol for decentralized eCommerce.;https://baochain.tech/
887;DICEYBIT — A new gambling platform built on Ethereum.;https://diceybit.com/
888;INTEGRATIVE WALLET TOKEN — A new wallet for storing cryptocurrencies.;https://iwtoken.com/en/
889;NEURON — A conversational AI-powered platform for on-demand, quantified biology.;https://doc.ai/
890;OPAKECO FOUNDATION — Charity resource chain verification.;https://www.opakeco.org/
891;COVE IDENTITY — End-to-end control of your digital identity and documents.;http://coveidentity.com/ico.html
892;MANDARIN — Cryptocurrency exchange with shared community management.;http://mandarin.top/
893;REALITY CLASH — Augmented reality combat game on Ethereum.;http://reality-clash.com/
894;GAMECOIN — A platform that allows users to earn money playing video games.;https://gamecoin.global/
895;UOOMAG — Decentralized digital magazine publishing platform.;http://uoomag.io/en/
896;OREN PLATFORM — Blockchain based, universal game development platform.;https://orenplatform.com/?refUrl=icoalert
897;STREAMR (PRE-SALE) — Tokenizing real time data for trade on a P2P network.;https://www.streamr.com/
898;ROBOT VERA — Digitizing the global recruitment / hiring process.;https://ico.robotvera.com/en/
899;KIN BY KIK — An existing messaging app with millions of users.;https://kin.kik.com/
900;ZILLA — A platform for participating in ICOs.;http://zla.io/
901;MARTA — An existing Russian online store looking to expand.;http://martaico.com/
902;SYNTHORN — Tokenized, synthetic rhino horn aphrodisiac.;https://synthorn.com/
903;GLOBAL ACADEMY PLACE — An online market trading academy.;https://globalacademyplace.com/ico/
904;AB-CHAIN (PRE-SALE) — An advertising platform for companies launching ICOs.;https://ab-chain.com/
905;BLOCKOPTIONS — Decentralized platform for binary options.;http://blockoptions.io/
906;SOLOMON EXCHANGE — Buy and sell Bitcoin using your bank account.;https://solomonex.info/
907;ICO OF THRONES — A crypto platform based on Game of Thrones.;https://westeroscoin.com/en/
908;WANCHAIN — A distributed financial infrastructure to link blockchains.;https://wanchain.org/
909;BERITH — Marketing platform utilizing membership-based business.;http://berith.co/en/
910;EVENTCHAIN — Blockchain network for buying and selling SmartTickets.;https://eventchain.io/
911;AVALON — A members-only platform for discounts on goods and services.;https://avalon.nu/
912;BANER — Blockchain technology with an economic advantage.;https://ico.baner.su/
913;INTERNXT — The new, decentralized internet for apps, websites and more.;https://internxt.io/
914;ASSET TOKEN — Token that lets you transfer credit card reward points.;https://www.assettoken.io/
915;PRIVATEERS — A full simulation of life in a private video game environment.;https://privateers.life/
916;CRYPTOSOFT — Making cryptocurrency mining more accessible.;https://cryptosoft.org/ico/
917;BEERTOKEN — Send your friends a beer with the BEER token.;https://www.beertoken.io/
918;GOLDENFLEECE — Building a new cryptocurrency mining center.;https://www.goldenfleece.co/
919;BET NETWORK — Global betting platform built on Ethereum.;https://betnetwork.online/
920;ROIN — Enabling digital interaction in a new rock and geologist ecosystem.;https://roin-ico.com/
921;AXIONV — An agile, artificial intelligence crypto fund.;http://www.axionv.com/
922;DOLPHIN BLOCKCHAIN INTELLIGENCE — A platform for collaborative crypto investment analysis.;https://presale.dolphin.bi/
923;KARBON — The world's first decentralized social eCommerce platform.;https://karbon.io/
924;RENT TOKEN — Solving the problems of owning rental properties.;http://rent-token.com/
925;MATREXA — A platform that allows you to spend your cryptocurrency.;http://matrexa.io/
926;GLOBAL BUSINESS SYSTEM — Automation of core business processes for enterprises.;http://ico.b2b-gbs.com/
927;LIKE — A multifunctional real estate investment platform.;http://likei.co/
928;TRACOR — A new decentralized logistics platform.;http://www.tracornetwork.io/
929;HOTELCOIN — The first distributed accommodation platform.;http://hotelcoin.pro/
930;KICKCITY (PRE-SALE) — Decentralized reward-based event platform.;http://ico.kickcity.io/
931;VIBEHUB — Virtual reality marketplace and hub.;http://vibehub.io/
932;CCCOIN — Crypto geared towards raising capital for charitable contributions.;http://www.cccoin.io/
933;HACKSPACE CAPITAL — A fund based platform that finances innovative hardware startup teams.;https://hackspace.capital/
934;CRYPTOFARM — Construction of the world's largest mining farm in Russia.;http://ico-cryptofarm.net/
935;NEMESIS — Cryptocurrency intelligence as a service.;http://nemesis.codes/
936;STAKE POOL — A tokenized Proof of Stake / masternode mining pool;http://stakepool.co/
937;TEU / 300CUBITS — Cryptocurrency for the container shipping industry.;https://300cubits.tech/
938;DECENTRALAND (COMMUNITY ROUND) — A blockchain based virtual reality world.;https://decentraland.org/
939;GODZILLION — A decentralized startup crowdfunding system.;http://godzillion.io/crowdsale.html
940;DETECTOR TOKEN — A bot that monitors cryptocurrency & betting markets.;https://detectortoken.com/ico/
941;MAMMOTH CASINO — Decentralized gambling platform built using smart contracts.;https://mammoth.casino/
942;LAKE BANKER — A free banking solution for the world.;https://lakebanker.com/
943;NATCOIN — A platform aimed at bootstrapping crypto adoption.;https://natcoin.io/
944;FLIK — Entertainment platform to fund, film, and distribute creative projects.;http://www.theflik.io/
945;MAKERSMARKS — Physical product identification, history and ownership.;https://makersmarks.io/
946;PRESEARCH — A decentralized, community powered search engine.;http://presearch.io/
947;RED PULSE — A sharing economy for research built on NEO.;https://coin.red-pulse.com/
948;PROOF (PRE-SALE) — Decentralized certainty for investments & anonymous participant accountability.;https://www.proofsuite.com/presale
949;COMMODITY AD NETWORK — A network of creative minds.;https://commodityadnetwork.com/ico/
950;ZERO TRAFFIC — A transportation congestion management solution.;https://www.zerotraffic.io/
951;DIGI TOKEN — Blockchain based marketplace for digital goods.;https://www.digitoken.tech/
952;IGNITE — A truly decentralized and self-regulating ratings platform.;https://igniteratings.com/
953;IMPAK COIN — A stable cryptocurrency designed for social impact.;https://mpk.impak.eco/
954;[NSFW] KENCOIN — A cryptocurrency targeting the adult entertainment sector.;https://kencoin.org/
955;ONEGRAM — Tokens backed by one gram of physical gold.;https://onegram.org/
956;INTELLIGENT TRADING TECH — Crypto market predictors and insights.;http://intelligenttrading.org/
957;PEERBANKS — A cryptocurrency planning to integrate with IRAs.;https://peerbanks.org/
958;FOODCOIN — Blockchain ecosystem for agriculture and food businesses.;https://www.foodcoin.io/
959;GAMECASH — Making video game users more productive with crypto.;https://www.gamecash.technology/
960;TETTIX — An Ethereum-based, decentralized trading system.;https://tettix.io/
961;MODUM — Providing data integrity for transactions of physical products.;https://modum.io/tokensale/
962;GLUON — Tokenizing the intelligent connected automotive marketplace.;https://www.glutoken.com/
963;8COIN — Incentivized, blockchain based news platform.;http://8coin.io/
964;SUBSTRATUM — The foundation of the decentralized web.;http://substratum.net/
965;THE FULL CONSENSUS FILMS — Blockchain film company.;http://thefullconsensusfilms.com/
966;ETHBET — A provably fair, peer-to-peer Ethereum dice game without a house edge.;https://ethbet.io/
967;ALIS — Japan's first blockchain based social media platform.;https://alismedia.jp/
968;MILL OF BLOOD — A contemporary art exhibition that mints physical coins.;https://millofblood.com/
969;DASERON — Decentralized platform for selling and sharing content.;https://www.daseron.com/
970;AUTHORSHIP — A decentralized publishing platform for authors and readers.;http://authorship.com/
971;SIFT — Smart blockchain trading and managed investment portfolio.;https://smartift.com/
972;ICOS — Community funding platform for ICOs.;https://icos.icobox.io/
973;LATIUM — Decentralized microtasking platform built on Ethereum.;http://latium.org/
974;VT-CITY — A virtual world powered by blockchain tech.;https://www.vt-city.io/
975;EMPIRE CARD — A new debit card for making purchases with cryptocurrency.;http://empirecard.network/
976;CCORE — A new cryptocurrency payment platform.;http://ccore.io/
977;BITDICE — An existing Bitcoin casino looking to expand.;https://ico.bitdice.me/
978;EQUI — A blockchain based business platform.;https://equiplatform.io/
979;AQUA RIGHTS — Digitizing water rights on the blockchain.;https://aquarights.com/
980;SOCIAL — A decentralized, feature-rich social network.;https://ico.nexus.social/
981;ETHERFLIP — A random number game where users can bet and win Ether.;http://www.etherflip.co/
982;KICKICO — A blockchain-based crowdfunding platform.;https://www.kickico.com/
983;KYBER NETWORK — System for exchange and conversion of digital assets.;https://kyber.network/
984;REAL — Invest in real estate with REAL tokens.;http://www.real.markets/
985;YOU TWEAK IT — A worldwide production ideas marketplace built on blockchain tech.;http://youtweak.it/
986;ARCHAIN — A decentralized, uncensorable archive of the Internet.;https://www.archain.org/
987;CONNECTWEALTH — A community of people with similar purchasing power.;https://www.connectwealth.net/
988;UMBRELLA COIN — Insurance platform built on Ethereum.;https://www.umbrellacoin.org/
989;GISC LOANCOIN — A platform for funding companies with loans.;https://crypto.giscorponline.com/
990;BLOCKPASS — A decentralized ticket exchange and marketplace.;https://blockpasscompany.github.io/blockpass-website/
991;SCORISTA — Decentralized credit bureau and risk management assistant.;http://ico.scorista.com/
992;ENIGMA CATALYST — A decentralized data marketplace and data-driven crypto investment platform.;http://www.enigma.co/
993;PROSPECTORS — An MMORTES (Real Time Economic Strategy) game.;https://prospectors.io/
994;SMARTRE — Real estate platform built on Ethereum with insurance protection.;https://www.smartre.io/
995;RIVETZ — A decentralized, mobile cybersecurity toolkit.;https://rivetzintl.com/
996;FUJINTO — A crypto to pay for hotel or travel ticket reservations.;http://fujinto.io/
997;PROTOSTARR — A platform for investing in digital entertainment.;https://protostarr.io/
998;TORRENTCHAIN — Anonymous, blockchain based torrenting / file sharing.;http://torrentchain.io/
999;STUFFGOGO — Mobile eCommerce platform with no fees or restrictions.;http://stuffgogo.com/
1000;ALPENCOIN — A series of German eCommerce platforms.;https://www.alpencoin.com/
1001;VENTANA — Anti-piracy and content distribution platform.;https://tokensale.veredictum.io/
1002;FILECOIN — Decentralized data storage built on Ethereum.;http://filecoin.io/
1003;AHOOLEE — The world's first search engine for products.;http://ahoolee.io/
1004;HUBII NETWORK — Blockchain based decentralized content marketplace.;https://hubii.network/
1005;TRANSMISSION — Fast and reliable multi-currency transactions.;http://tmission.io/
1006;PLEXCOIN — New crypto simplifying the process of managing funds.;https://www.plexcoin.com/
1007;POW FARM — A community funded Proof of Work mining farm.;http://www.powfarm.io/
1008;CYBERY — A Russian platform for cyber security education.;https://cybery.pro/
1009;AVENTUS — Ethereum-based event ticketing solution.;https://aventus.io/
1010;COSS — A digital economic system built on cryptocurrency.;https://coss.io/ico
1011;WWAM — A blockchain based, secure messaging protocol.;http://wwam.io/
1012;BLOCKLANCER — A distributed autonomous job market (DAJ).;https://blocklancer.net/
1013;VIBERATE — A decentralized music talent marketplace.;https://www.viberate.io/
1014;BYTOM — A Chinese platform for tokenizing real world assets.;http://bytom.io/en
1015;ELECTION CHAIN — A Chinese platform to make voting more credible.;https://www.electionchain.com/
1016;TRON — A decentralized, free content entertainment system.;https://tronlab.com/en.html
1017;CHRONOLOGIC — The first crypto pegged to time on the Ethereum blockchain.;https://chronologic.network/
1018;BETKING — New platform for provably fair casino games.;https://betking.io/
1019;RGX20 — Tokens that give discounts for The Rouge Network ICO.;https://rouge.network/token/
1020;HUNTBET — A blockchain based eSports betting platform.;https://huntbet.io/
1021;NIMFAMONEY — Decentralized cryptocurrency lending platform.;https://www.nimfamoney.io/?utm_source=ICOALERT_COM&utm_medium=LINK_TO_WEBSITE&utm_campaign=ICO_JULY_2017
1022;SOLAR DAO — Solar plant construction through crowdfunding.;http://solardao.me/
1023;LOCKCHAIN — Custom blockchains and smart contracts for government and industry.;https://www.lockchain.io/
1024;OPENZEN — A decentralized alternative to a web browser.;http://openzen.co/
